"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007626","GO:0007626","locomotory behavior","9/814","197/18903",0.476366795547326,0.649285243599524,0.489010234257559,"ARCN1/CNP/EPS8/PARK7/PTEN/PUM1/SNCG/SOD2/VPS35",9
"GO:0001662","GO:0001662","behavioral fear response","2/814","37/18903",0.477305027766685,0.649285243599524,0.489010234257559,"EIF4E/MDK",2
"GO:0006471","GO:0006471","protein ADP-ribosylation","2/814","37/18903",0.477305027766685,0.649285243599524,0.489010234257559,"ARF4/PARP9",2
"GO:0006734","GO:0006734","NADH metabolic process","2/814","37/18903",0.477305027766685,0.649285243599524,0.489010234257559,"MDH1/PGK1",2
"GO:0010092","GO:0010092","specification of animal organ identity","2/814","37/18903",0.477305027766685,0.649285243599524,0.489010234257559,"CTNNB1/RBPJ",2
"GO:0010923","GO:0010923","negative regulation of phosphatase activity","2/814","37/18903",0.477305027766685,0.649285243599524,0.489010234257559,"ROCK1/URI1",2
"GO:0010934","GO:0010934","macrophage cytokine production","2/814","37/18903",0.477305027766685,0.649285243599524,0.489010234257559,"AXL/LITAF",2
"GO:0010935","GO:0010935","regulation of macrophage cytokine production","2/814","37/18903",0.477305027766685,0.649285243599524,0.489010234257559,"AXL/LITAF",2
"GO:0014046","GO:0014046","dopamine secretion","2/814","37/18903",0.477305027766685,0.649285243599524,0.489010234257559,"SNCG/SYT8",2
"GO:0014059","GO:0014059","regulation of dopamine secretion","2/814","37/18903",0.477305027766685,0.649285243599524,0.489010234257559,"SNCG/SYT8",2
"GO:0031076","GO:0031076","embryonic camera-type eye development","2/814","37/18903",0.477305027766685,0.649285243599524,0.489010234257559,"PPP1R13L/RARA",2
"GO:0035510","GO:0035510","DNA dealkylation","2/814","37/18903",0.477305027766685,0.649285243599524,0.489010234257559,"APEX1/HNRNPAB",2
"GO:0038179","GO:0038179","neurotrophin signaling pathway","2/814","37/18903",0.477305027766685,0.649285243599524,0.489010234257559,"CYFIP1/RAP1A",2
"GO:0048846","GO:0048846","axon extension involved in axon guidance","2/814","37/18903",0.477305027766685,0.649285243599524,0.489010234257559,"SEMA3C/VEGFA",2
"GO:0051385","GO:0051385","response to mineralocorticoid","2/814","37/18903",0.477305027766685,0.649285243599524,0.489010234257559,"CALM3/FOS",2
"GO:0060999","GO:0060999","positive regulation of dendritic spine development","2/814","37/18903",0.477305027766685,0.649285243599524,0.489010234257559,"ACTR2/DHX36",2
"GO:0086019","GO:0086019","cell-cell signaling involved in cardiac conduction","2/814","37/18903",0.477305027766685,0.649285243599524,0.489010234257559,"FLNA/TRPM4",2
"GO:1902284","GO:1902284","neuron projection extension involved in neuron projection guidance","2/814","37/18903",0.477305027766685,0.649285243599524,0.489010234257559,"SEMA3C/VEGFA",2
"GO:2000279","GO:2000279","negative regulation of DNA biosynthetic process","2/814","37/18903",0.477305027766685,0.649285243599524,0.489010234257559,"HNRNPC/HNRNPU",2
"GO:0002886","GO:0002886","regulation of myeloid leukocyte mediated immunity","3/814","60/18903",0.48093093453823,0.649285243599524,0.489010234257559,"DDX21/DHX36/LYN",3
"GO:0022029","GO:0022029","telencephalon cell migration","3/814","60/18903",0.48093093453823,0.649285243599524,0.489010234257559,"CTNNB1/RHOA/RTN4",3
"GO:0032786","GO:0032786","positive regulation of DNA-templated transcription, elongation","3/814","60/18903",0.48093093453823,0.649285243599524,0.489010234257559,"CDK12/CTNNB1/HMGN1",3
"GO:0055008","GO:0055008","cardiac muscle tissue morphogenesis","3/814","60/18903",0.48093093453823,0.649285243599524,0.489010234257559,"DSP/FOXC1/RBPJ",3
"GO:1905517","GO:1905517","macrophage migration","3/814","60/18903",0.48093093453823,0.649285243599524,0.489010234257559,"CD9/MAPK1/MDK",3
"GO:2000300","GO:2000300","regulation of synaptic vesicle exocytosis","3/814","60/18903",0.48093093453823,0.649285243599524,0.489010234257559,"ATP2A2/CALM3/RAP1A",3
"GO:2000649","GO:2000649","regulation of sodium ion transmembrane transporter activity","3/814","60/18903",0.48093093453823,0.649285243599524,0.489010234257559,"ATP1B1/STOM/YWHAH",3
"GO:0140029","GO:0140029","exocytic process","4/814","83/18903",0.482226092921085,0.649285243599524,0.489010234257559,"LYN/RAB10/RAB8A/VAMP3",4
"GO:0001841","GO:0001841","neural tube formation","5/814","106/18903",0.482725782983876,0.649285243599524,0.489010234257559,"HIF1A/RARA/SPINT2/TMED2/VASP",5
"GO:0006958","GO:0006958","complement activation, classical pathway","5/814","106/18903",0.482725782983876,0.649285243599524,0.489010234257559,"C1S/C4A/C4B/CD46/CLU",5
"GO:0062013","GO:0062013","positive regulation of small molecule metabolic process","7/814","152/18903",0.482820895969313,0.649285243599524,0.489010234257559,"AKT1/ARPP19/FOXO1/HIF1A/IRS2/PARK7/ZBTB20",7
"GO:0048593","GO:0048593","camera-type eye morphogenesis","6/814","129/18903",0.482867166085822,0.649285243599524,0.489010234257559,"CTNNB1/HIF1A/HMGN1/SOX9/STAT3/VEGFA",6
"GO:0051928","GO:0051928","positive regulation of calcium ion transport","6/814","129/18903",0.482867166085822,0.649285243599524,0.489010234257559,"ATP1B1/CALM2/CALM3/CAV1/SRI/VMP1",6
"GO:0000212","GO:0000212","meiotic spindle organization","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"ATRX",1
"GO:0001325","GO:0001325","formation of extrachromosomal circular DNA","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"XRCC5",1
"GO:0001768","GO:0001768","establishment of T cell polarity","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"GSN",1
"GO:0001787","GO:0001787","natural killer cell proliferation","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"EMP2",1
"GO:0001977","GO:0001977","renal system process involved in regulation of blood volume","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"EMP2",1
"GO:0002679","GO:0002679","respiratory burst involved in defense response","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"SELENOK",1
"GO:0002836","GO:0002836","positive regulation of response to tumor cell","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"HLA-DRB1",1
"GO:0002839","GO:0002839","positive regulation of immune response to tumor cell","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"HLA-DRB1",1
"GO:0009173","GO:0009173","pyrimidine ribonucleoside monophosphate metabolic process","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"CMPK1",1
"GO:0010225","GO:0010225","response to UV-C","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"HMGN1",1
"GO:0010457","GO:0010457","centriole-centriole cohesion","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"CTNNB1",1
"GO:0010832","GO:0010832","negative regulation of myotube differentiation","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"XBP1",1
"GO:0014857","GO:0014857","regulation of skeletal muscle cell proliferation","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"CFLAR",1
"GO:0032230","GO:0032230","positive regulation of synaptic transmission, GABAergic","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"KIF5B",1
"GO:0032352","GO:0032352","positive regulation of hormone metabolic process","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"HIF1A",1
"GO:0032933","GO:0032933","SREBP signaling pathway","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"TMED2",1
"GO:0034116","GO:0034116","positive regulation of heterotypic cell-cell adhesion","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"CD44",1
"GO:0042182","GO:0042182","ketone catabolic process","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"PARK7",1
"GO:0043252","GO:0043252","sodium-independent organic anion transport","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"SLCO4A1",1
"GO:0045064","GO:0045064","T-helper 2 cell differentiation","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"RARA",1
"GO:0045176","GO:0045176","apical protein localization","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"ARF4",1
"GO:0045475","GO:0045475","locomotor rhythm","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"PTEN",1
"GO:0045989","GO:0045989","positive regulation of striated muscle contraction","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"HSP90AA1",1
"GO:0046007","GO:0046007","negative regulation of activated T cell proliferation","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"PRKAR1A",1
"GO:0046512","GO:0046512","sphingosine biosynthetic process","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"SPTSSA",1
"GO:0046520","GO:0046520","sphingoid biosynthetic process","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"SPTSSA",1
"GO:0048308","GO:0048308","organelle inheritance","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"MAPK1",1
"GO:0048313","GO:0048313","Golgi inheritance","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"MAPK1",1
"GO:0048368","GO:0048368","lateral mesoderm development","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"YAP1",1
"GO:0051290","GO:0051290","protein heterotetramerization","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"NUDT21",1
"GO:0051589","GO:0051589","negative regulation of neurotransmitter transport","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"RAP1A",1
"GO:0051956","GO:0051956","negative regulation of amino acid transport","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"ARL6IP5",1
"GO:0060330","GO:0060330","regulation of response to interferon-gamma","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"PARP9",1
"GO:0060334","GO:0060334","regulation of interferon-gamma-mediated signaling pathway","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"PARP9",1
"GO:0060347","GO:0060347","heart trabecula formation","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"ADAMTS1",1
"GO:0060572","GO:0060572","morphogenesis of an epithelial bud","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"CTNNB1",1
"GO:0061744","GO:0061744","motor behavior","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"ORMDL3",1
"GO:0070571","GO:0070571","negative regulation of neuron projection regeneration","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"PTEN",1
"GO:0070831","GO:0070831","basement membrane assembly","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"LAMB3",1
"GO:0071599","GO:0071599","otic vesicle development","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"SOX9",1
"GO:0071639","GO:0071639","positive regulation of monocyte chemotactic protein-1 production","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"SELENOK",1
"GO:0072075","GO:0072075","metanephric mesenchyme development","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"STAT1",1
"GO:0072498","GO:0072498","embryonic skeletal joint development","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"CTNNB1",1
"GO:0090110","GO:0090110","COPII-coated vesicle cargo loading","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"RAB1A",1
"GO:0090656","GO:0090656","t-circle formation","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"XRCC5",1
"GO:0090737","GO:0090737","telomere maintenance via telomere trimming","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"XRCC5",1
"GO:0097531","GO:0097531","mast cell migration","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"VEGFA",1
"GO:0110156","GO:0110156","methylguanosine-cap decapping","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"CNOT7",1
"GO:1901722","GO:1901722","regulation of cell proliferation involved in kidney development","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"CFLAR",1
"GO:1901836","GO:1901836","regulation of transcription of nucleolar large rRNA by RNA polymerase I","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"NCL",1
"GO:1902101","GO:1902101","positive regulation of metaphase/anaphase transition of cell cycle","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"RB1",1
"GO:1904923","GO:1904923","regulation of autophagy of mitochondrion in response to mitochondrial depolarization","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"TOMM7",1
"GO:1904936","GO:1904936","interneuron migration","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"NR2F2",1
"GO:2000402","GO:2000402","negative regulation of lymphocyte migration","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"AKT1",1
"GO:2001028","GO:2001028","positive regulation of endothelial cell chemotaxis","1/814","15/18903",0.483406718273925,0.649285243599524,0.489010234257559,"VEGFA",1
"GO:0071621","GO:0071621","granulocyte chemotaxis","6/814","130/18903",0.490373276363987,0.65712114399523,0.494911855349207,"CXCL1/MAPK1/MDK/PPIA/RAC1/S100A14",6
"GO:1990266","GO:1990266","neutrophil migration","6/814","130/18903",0.490373276363987,0.65712114399523,0.494911855349207,"CXCL1/EMP2/MDK/PPIA/RAC1/SELENOK",6
"GO:0070372","GO:0070372","regulation of ERK1 and ERK2 cascade","14/814","315/18903",0.490604410941547,0.65712114399523,0.494911855349207,"CD44/CFLAR/ERRFI1/FBLN1/HLA-DRB1/HMGB1/JUN/LYN/PHB2/PTEN/RAP1A/SPRED2/SYNJ2BP/TRAF7",14
"GO:0002444","GO:0002444","myeloid leukocyte mediated immunity","5/814","107/18903",0.491006399858882,0.65712114399523,0.494911855349207,"ANXA3/DDX21/DHX36/KMT2E/LYN",5
"GO:0006672","GO:0006672","ceramide metabolic process","5/814","107/18903",0.491006399858882,0.65712114399523,0.494911855349207,"B4GALT4/ORMDL3/SPTSSA/TM9SF2/UGCG",5
"GO:0000154","GO:0000154","rRNA modification","2/814","38/18903",0.491388168039494,0.65712114399523,0.494911855349207,"NOP10/TRMT112",2
"GO:0002209","GO:0002209","behavioral defense response","2/814","38/18903",0.491388168039494,0.65712114399523,0.494911855349207,"EIF4E/MDK",2
"GO:0014741","GO:0014741","negative regulation of muscle hypertrophy","2/814","38/18903",0.491388168039494,0.65712114399523,0.494911855349207,"ERRFI1/FOXO1",2
"GO:0032094","GO:0032094","response to food","2/814","38/18903",0.491388168039494,0.65712114399523,0.494911855349207,"AKT1/PLEC",2
"GO:0032717","GO:0032717","negative regulation of interleukin-8 production","2/814","38/18903",0.491388168039494,0.65712114399523,0.494911855349207,"ANXA4/KLF4",2
"GO:0042092","GO:0042092","type 2 immune response","2/814","38/18903",0.491388168039494,0.65712114399523,0.494911855349207,"RARA/RSAD2",2
"GO:0043368","GO:0043368","positive T cell selection","2/814","38/18903",0.491388168039494,0.65712114399523,0.494911855349207,"CTSL/STAT3",2
"GO:0045920","GO:0045920","negative regulation of exocytosis","2/814","38/18903",0.491388168039494,0.65712114399523,0.494911855349207,"RAB7A/RAP1A",2
"GO:0048009","GO:0048009","insulin-like growth factor receptor signaling pathway","2/814","38/18903",0.491388168039494,0.65712114399523,0.494911855349207,"AKT1/IGF2R",2
"GO:0070536","GO:0070536","protein K63-linked deubiquitination","2/814","38/18903",0.491388168039494,0.65712114399523,0.494911855349207,"BABAM2/USP8",2
"GO:0072337","GO:0072337","modified amino acid transport","2/814","38/18903",0.491388168039494,0.65712114399523,0.494911855349207,"MGST1/SLC3A1",2
"GO:0098926","GO:0098926","postsynaptic signal transduction","2/814","38/18903",0.491388168039494,0.65712114399523,0.494911855349207,"AGRN/GNB1",2
"GO:0090311","GO:0090311","regulation of protein deacetylation","3/814","61/18903",0.491953285830719,0.657538795706938,0.495226410413246,"FNTA/SPRED2/VEGFA",3
