"","x"
"8965","OD Immature"
"8966","OD Immature"
"8967","Microglia"
"8968","OD Immature"
"8969","Astrocyte"
"8970","OD Immature"
"8971","OD Immature"
"8972","Microglia"
"8973","Astrocyte"
"8974","Microglia"
"8975","OD Immature"
"8976","Mural"
"8977","OD Immature"
"8978","OD Immature"
"8979","Microglia"
"8980","Endothelial"
"8981","Mural"
"8982","OD Immature"
"8983","OD Immature"
"8984","OD Immature"
"8985","Endothelial"
"8986","Microglia"
"8987","OD Immature"
"8988","Astrocyte"
"8989","Microglia"
"8990","Endothelial"
"8991","Astrocyte"
"8992","OD Immature"
"8993","Astrocyte"
"8994","OD Immature"
"8995","Astrocyte"
"8996","Microglia"
"8997","Mural"
"8998","OD Immature"
"8999","Microglia"
"9000","OD Immature"
"9001","Microglia"
"9002","OD Immature"
"9003","Endothelial"
"9004","OD Immature"
"9005","Mural"
"9006","OD Immature"
"9007","Microglia"
"9008","Microglia"
"9009","Microglia"
"9010","Mural"
"9011","OD Immature"
"9012","Ependymal"
"9013","Astrocyte"
"9014","OD Immature"
"9015","Astrocyte"
"9016","Mural"
"9017","Endothelial"
"9018","Astrocyte"
"9019","OD Immature"
"9020","Astrocyte"
"9021","OD Immature"
"9022","Astrocyte"
"9023","OD Immature"
"9024","OD Immature"
"9025","Astrocyte"
"9026","OD Immature"
"9027","OD Immature"
"9028","Microglia"
"9029","Mural"
"9030","OD Immature"
"9031","OD Immature"
"9032","Astrocyte"
"9033","OD Immature"
"9034","Astrocyte"
"9035","Astrocyte"
"9036","Endothelial"
"9037","Astrocyte"
"9038","OD Immature"
"9039","OD Immature"
"9040","Mural"
"9041","Astrocyte"
"9042","Microglia"
"9043","Endothelial"
"9044","Microglia"
"9045","OD Immature"
"9046","Endothelial"
"9047","Astrocyte"
"9048","Mural"
"9049","OD Immature"
"9050","OD Immature"
"9051","Microglia"
"9052","Endothelial"
"9053","Astrocyte"
"9054","OD Immature"
"9055","Microglia"
"9056","OD Immature"
"9057","Astrocyte"
"9058","Mural"
"9059","Mural"
"9060","OD Immature"
"9061","OD Immature"
"9062","OD Immature"
"9063","Microglia"
"9064","OD Immature"
"9065","OD Immature"
"9066","OD Immature"
"9067","Microglia"
"9068","OD Immature"
"9069","OD Immature"
"9070","Astrocyte"
"9071","OD Immature"
"9072","Mural"
"9073","OD Immature"
"9074","OD Immature"
"9075","Microglia"
"9076","Microglia"
"9077","Microglia"
"9078","OD Immature"
"9079","OD Immature"
"9080","Microglia"
"9081","Microglia"
"9082","Microglia"
"9083","Endothelial"
"9084","Microglia"
"9085","Mural"
"9086","Mural"
"9087","OD Immature"
"9088","Astrocyte"
"9089","OD Immature"
"9090","Endothelial"
"9091","Endothelial"
"9092","OD Immature"
"9093","OD Immature"
"9094","Microglia"
"9095","OD Immature"
"9096","OD Immature"
"9097","Mural"
"9098","OD Immature"
"9099","Mural"
"9100","OD Immature"
"9101","Microglia"
"9102","OD Immature"
"9103","Microglia"
"9104","Microglia"
"9105","OD Immature"
"9106","Microglia"
"9107","Astrocyte"
"9108","Astrocyte"
"9109","OD Immature"
"9110","OD Immature"
"9111","Mural"
"9112","OD Immature"
"9113","Microglia"
"9114","OD Immature"
"9115","Microglia"
"9116","Microglia"
"9117","OD Immature"
"9118","OD Immature"
"9119","Mural"
"9120","OD Immature"
"9121","Mural"
"9122","Mural"
"9123","OD Immature"
"9124","Microglia"
"9125","OD Immature"
"9126","Astrocyte"
"9127","OD Immature"
"9128","Microglia"
"9129","Microglia"
"9130","OD Immature"
"9131","Mural"
"9132","Mural"
"9133","Mural"
"9134","Endothelial"
"9135","Microglia"
"9136","OD Immature"
"9137","OD Immature"
"9138","Endothelial"
"9139","OD Immature"
"9140","Endothelial"
"9141","Astrocyte"
"9142","OD Immature"
"9143","OD Immature"
"9144","OD Immature"
"9145","OD Immature"
"9146","Endothelial"
"9147","Astrocyte"
"9148","Astrocyte"
"9149","OD Immature"
"9150","Mural"
"9151","OD Immature"
"9152","Microglia"
"9153","Endothelial"
"9154","Mural"
"9155","Microglia"
"9156","OD Immature"
"9157","Microglia"
"9158","Endothelial"
"9159","Astrocyte"
"9160","OD Immature"
"9161","Endothelial"
"9162","Mural"
"9163","Mural"
"9164","OD Immature"
"9165","Microglia"
"9166","OD Immature"
"9167","OD Immature"
"9168","OD Immature"
"9169","Ependymal"
"9170","OD Immature"
"9171","Mural"
"9172","Endothelial"
"9173","OD Immature"
"9174","Microglia"
"9175","OD Immature"
"9176","Mural"
"9177","Mural"
"9178","OD Immature"
"9179","Microglia"
"9180","Endothelial"
"9181","Microglia"
"9182","OD Immature"
"9183","Astrocyte"
"9184","Microglia"
"9185","Mural"
"9186","Astrocyte"
"9187","Endothelial"
"9188","Endothelial"
"9189","OD Immature"
"9190","Astrocyte"
"9191","OD Immature"
"9192","OD Immature"
"9193","Endothelial"
"9194","OD Immature"
"9195","Astrocyte"
"9196","Astrocyte"
"9197","Astrocyte"
"9198","Microglia"
"9199","OD Immature"
"9200","OD Immature"
"9201","OD Immature"
"9202","Astrocyte"
"9203","Astrocyte"
"9204","OD Immature"
"9205","Astrocyte"
"9206","OD Immature"
"9207","Astrocyte"
"9208","Mural"
"9209","OD Immature"
"9210","Microglia"
"9211","Microglia"
"9212","Mural"
"9213","OD Immature"
"9214","OD Immature"
"9215","Microglia"
"9216","Astrocyte"
"9217","OD Immature"
"9218","OD Immature"
"9219","Mural"
"9220","Microglia"
"9221","Endothelial"
"9222","Astrocyte"
"9223","OD Immature"
"9224","Astrocyte"
"9225","Mural"
"9226","Microglia"
"9227","Astrocyte"
"9228","Microglia"
"9229","Astrocyte"
"9230","Microglia"
"9231","OD Immature"
"9232","Astrocyte"
"9233","OD Immature"
"9234","Microglia"
"9235","Astrocyte"
"9236","Endothelial"
"9237","OD Immature"
"9238","Microglia"
"9239","Mural"
"9240","Astrocyte"
"9241","Microglia"
"9242","Microglia"
"9243","OD Immature"
"9244","Microglia"
"9245","OD Immature"
"9246","OD Immature"
"9247","Astrocyte"
"9248","Endothelial"
"9249","Astrocyte"
"9250","Astrocyte"
"9251","Microglia"
"9252","Mural"
"9253","Microglia"
"9254","OD Immature"
"9255","OD Immature"
"9256","Endothelial"
"9257","OD Immature"
"9258","OD Immature"
"9259","Microglia"
"9260","Astrocyte"
"9261","Mural"
"9262","OD Immature"
"9263","Mural"
"9264","OD Immature"
"9265","Endothelial"
"9266","Endothelial"
"9267","Microglia"
"9268","Endothelial"
"9269","Mural"
"9270","Astrocyte"
"9271","OD Immature"
"9272","OD Immature"
"9273","Mural"
"9274","OD Immature"
"9275","Mural"
"9276","OD Immature"
"9277","Microglia"
"9278","Mural"
"9279","OD Immature"
"9280","Microglia"
"9281","Mural"
"9282","Endothelial"
"9283","Mural"
"9284","OD Immature"
"9285","Mural"
"9286","Astrocyte"
"9287","OD Immature"
"9288","Astrocyte"
"9289","OD Immature"
"9290","Mural"
"9291","OD Immature"
"9292","OD Immature"
"9293","Endothelial"
"9294","OD Immature"
"9295","Microglia"
"9296","Mural"
"9297","OD Immature"
"9298","Endothelial"
"9299","Mural"
"9300","OD Immature"
"9301","Endothelial"
"9302","OD Immature"
"9303","OD Immature"
"9304","Mural"
"9305","OD Immature"
"9306","Microglia"
"9307","Astrocyte"
"9308","OD Immature"
"9309","OD Immature"
"9310","OD Immature"
"9311","Microglia"
"9312","OD Immature"
"9313","Astrocyte"
"9314","Mural"
"9315","OD Immature"
"9316","OD Immature"
"9317","OD Immature"
"9318","OD Immature"
"9319","Astrocyte"
"9320","Microglia"
"9321","OD Immature"
"9322","OD Immature"
"9323","OD Immature"
"9324","Endothelial"
"9325","Astrocyte"
"9326","Astrocyte"
"9327","Endothelial"
"9328","OD Immature"
"9329","Astrocyte"
"9330","Microglia"
"9331","Astrocyte"
"9332","Mural"
"9333","Astrocyte"
"9334","Astrocyte"
"9335","Mural"
"9336","OD Immature"
"9337","Astrocyte"
"9338","Astrocyte"
"9339","Endothelial"
"9340","Astrocyte"
"9341","OD Immature"
"9342","Astrocyte"
"9343","OD Immature"
"9344","OD Immature"
"9345","OD Immature"
"9346","Mural"
"9347","Mural"
"9348","OD Immature"
"9349","Microglia"
"9350","Microglia"
"9351","Microglia"
"9352","OD Immature"
"9353","Astrocyte"
"9354","OD Immature"
"9355","OD Immature"
"9356","OD Immature"
"9357","Mural"
"9358","OD Immature"
"9359","Microglia"
"9360","Microglia"
"9361","OD Immature"
"9362","Microglia"
"9363","Microglia"
"9364","Astrocyte"
"9365","OD Immature"
"9366","OD Immature"
"9367","Microglia"
"9368","Microglia"
"9369","Mural"
"9370","OD Immature"
"9371","OD Immature"
"9372","Mural"
"9373","OD Immature"
"9374","Endothelial"
"9375","Microglia"
"9376","Microglia"
"9377","OD Immature"
"9378","Microglia"
"9379","Endothelial"
"9380","Microglia"
"9381","Endothelial"
"9382","OD Immature"
"9383","OD Immature"
"9384","Microglia"
"9385","Mural"
"9386","Microglia"
"9387","OD Immature"
"9388","Microglia"
"9389","OD Immature"
"9390","Microglia"
"9391","OD Immature"
"9392","Mural"
"9393","Microglia"
"9394","Astrocyte"
"9395","OD Immature"
"9396","OD Immature"
"9397","Astrocyte"
"9398","OD Immature"
"9399","Astrocyte"
"9400","Mural"
"9401","Microglia"
"9402","Microglia"
"9403","OD Immature"
"9404","Endothelial"
"9405","OD Immature"
"9406","Astrocyte"
"9407","OD Immature"
"9408","Mural"
"9409","Mural"
"9410","Mural"
"9411","Astrocyte"
"9412","Endothelial"
"9413","Mural"
"9414","Mural"
"9415","Astrocyte"
"9416","Endothelial"
"9417","OD Immature"
"9418","OD Immature"
"9419","Mural"
"9420","OD Immature"
"9421","Astrocyte"
"9422","Mural"
"9423","OD Immature"
"9424","OD Immature"
"9425","OD Immature"
"9426","Astrocyte"
"9427","Endothelial"
"9428","Endothelial"
"9429","OD Immature"
"9430","Endothelial"
"9431","OD Immature"
"9432","Microglia"
"9433","OD Immature"
"9434","Microglia"
"9435","Microglia"
"9436","Astrocyte"
"9437","Endothelial"
"9438","Endothelial"
"9439","OD Immature"
"9440","Endothelial"
"9441","OD Immature"
"9442","Microglia"
"9443","Astrocyte"
"9444","OD Immature"
"9445","Endothelial"
"9446","OD Immature"
"9447","Microglia"
"9448","Mural"
"9449","Microglia"
"9450","OD Immature"
"9451","OD Immature"
"9452","Endothelial"
"9453","OD Immature"
"9454","OD Immature"
"9455","OD Immature"
"9456","Endothelial"
"9457","Endothelial"
"9458","Mural"
"9459","Microglia"
"9460","OD Immature"
"9461","Astrocyte"
"9462","OD Immature"
"9463","Microglia"
"9464","OD Immature"
"9465","OD Immature"
"9466","OD Immature"
"9467","Microglia"
"9468","Astrocyte"
"9469","Astrocyte"
"9470","OD Immature"
"9471","Mural"
"9472","Mural"
"9473","OD Immature"
"9474","OD Immature"
"9475","Mural"
"9476","OD Immature"
"9477","Endothelial"
"9478","OD Immature"
"9479","OD Immature"
"9480","OD Immature"
"9481","OD Immature"
"9482","Astrocyte"
"9483","Endothelial"
"9484","Mural"
"9485","Endothelial"
"9486","OD Immature"
"9487","OD Immature"
"9488","Astrocyte"
"9489","Endothelial"
"9490","Microglia"
"9491","OD Immature"
"9492","Mural"
"9493","Mural"
"9494","Microglia"
"9495","Mural"
"9496","Endothelial"
"9497","OD Immature"
"9498","OD Immature"
"9499","Astrocyte"
"9500","OD Immature"
"9501","OD Immature"
"9502","OD Immature"
"9503","Mural"
"9504","Endothelial"
"9505","Microglia"
"9506","Mural"
"9507","Mural"
"9508","Mural"
"9509","Endothelial"
"9510","OD Immature"
"9511","Microglia"
"9512","Microglia"
"9513","Microglia"
"9514","Astrocyte"
"9515","OD Immature"
"9516","OD Immature"
"9517","Endothelial"
"9518","OD Immature"
"9519","OD Immature"
"9520","Astrocyte"
"9521","Microglia"
"9522","Endothelial"
"9523","Microglia"
"9524","Microglia"
"9525","Endothelial"
"9526","OD Immature"
"9527","OD Immature"
"9528","Endothelial"
"9529","Endothelial"
"9530","Astrocyte"
"9531","OD Immature"
"9532","Microglia"
"9533","Endothelial"
"9534","OD Immature"
"9535","OD Immature"
"9536","OD Immature"
"9537","Microglia"
"9538","Endothelial"
"9539","Astrocyte"
"9540","Mural"
"9541","OD Immature"
"9542","Microglia"
"9543","OD Immature"
"9544","OD Immature"
"9545","Mural"
"9546","OD Immature"
"9547","Astrocyte"
"9548","Microglia"
"9549","Endothelial"
"9550","OD Immature"
"9551","OD Immature"
"9552","OD Immature"
"9553","Microglia"
"9554","OD Immature"
"9555","OD Immature"
"9556","OD Immature"
"9557","OD Immature"
"9558","Microglia"
"9559","Microglia"
"9560","OD Immature"
"9561","Microglia"
"9562","Endothelial"
"9563","Endothelial"
"9564","OD Immature"
"9565","OD Immature"
"9566","Microglia"
"9567","Astrocyte"
"9568","Astrocyte"
"9569","Mural"
"9570","Endothelial"
"9571","Mural"
"9572","Mural"
"9573","Astrocyte"
"9574","Endothelial"
"9575","OD Immature"
"9576","Mural"
"9577","Endothelial"
"9578","Astrocyte"
"9579","Mural"
"9580","Microglia"
"9581","Mural"
"9582","Microglia"
"9583","Microglia"
"9584","OD Immature"
"9585","Microglia"
"9586","Mural"
"9587","Ependymal"
"9588","Mural"
"9589","Astrocyte"
"9590","OD Immature"
"9591","OD Immature"
"9592","Endothelial"
"9593","OD Immature"
"9594","OD Immature"
"9595","Astrocyte"
"9596","OD Immature"
"9597","Endothelial"
"9598","OD Immature"
"9599","Endothelial"
"9600","OD Immature"
"9601","OD Immature"
"9602","Endothelial"
"9603","Astrocyte"
"9604","OD Immature"
"9605","Mural"
"9606","Astrocyte"
"9607","Astrocyte"
"9608","OD Immature"
"9609","OD Immature"
"9610","Endothelial"
"9611","OD Immature"
"9612","OD Immature"
"9613","OD Immature"
"9614","OD Immature"
"9615","Mural"
"9616","Ependymal"
"9617","OD Immature"
"9618","OD Immature"
"9619","OD Immature"
"9620","Astrocyte"
"9621","Astrocyte"
"9622","OD Immature"
"9623","OD Immature"
"9624","OD Immature"
"9625","OD Immature"
"9626","Mural"
"9627","Ependymal"
"9628","OD Immature"
"9629","Mural"
"9630","OD Immature"
"9631","Endothelial"
"9632","OD Immature"
"9633","OD Immature"
"9634","Ependymal"
"9635","OD Immature"
"9636","OD Immature"
"9637","Microglia"
"9638","Microglia"
"9639","Endothelial"
"9640","Microglia"
"9641","OD Immature"
"9642","Microglia"
"9643","Mural"
"9644","Endothelial"
"9645","OD Immature"
"9646","OD Immature"
"9647","OD Immature"
"9648","OD Immature"
"9649","Endothelial"
"9650","OD Immature"
"9651","OD Immature"
"9652","OD Immature"
"9653","Mural"
"9654","Endothelial"
"9655","Astrocyte"
"9656","Astrocyte"
"9657","OD Immature"
"9658","Mural"
"9659","OD Immature"
"9660","Endothelial"
"9661","Endothelial"
"9662","Microglia"
"9663","OD Immature"
"9664","OD Immature"
"9665","Endothelial"
"9666","OD Immature"
"9667","OD Immature"
"9668","Endothelial"
"9669","OD Immature"
"9670","OD Immature"
"9671","Mural"
"9672","Endothelial"
"9673","OD Immature"
"9674","Endothelial"
"9675","OD Immature"
"9676","OD Immature"
"9677","Microglia"
"9678","OD Immature"
"9679","Ependymal"
"9680","OD Immature"
"9681","Endothelial"
"9682","Mural"
"9683","Mural"
"9684","Microglia"
"9685","Microglia"
"9686","Astrocyte"
"9687","Mural"
"9688","OD Immature"
"9689","OD Immature"
"9690","Mural"
"9691","OD Immature"
"9692","Astrocyte"
"9693","OD Immature"
"9694","Mural"
"9695","OD Immature"
"9696","Mural"
"9697","OD Immature"
"9698","OD Immature"
"9699","Endothelial"
"9700","OD Immature"
"9701","OD Immature"
"9702","OD Immature"
"9703","Astrocyte"
"9704","OD Immature"
"9705","OD Immature"
"9706","OD Immature"
"9707","Endothelial"
"9708","Mural"
"9709","Mural"
"9710","OD Immature"
"9711","OD Immature"
"9712","Endothelial"
"9713","OD Immature"
"9714","Astrocyte"
"9715","Mural"
"9716","OD Immature"
"9717","Endothelial"
"9718","OD Immature"
"9719","Microglia"
"9720","Endothelial"
"9721","OD Immature"
"9722","OD Immature"
"9723","OD Immature"
"9724","Astrocyte"
"9725","OD Immature"
"9726","OD Immature"
"9727","Mural"
"9728","Endothelial"
"9729","OD Immature"
"9730","OD Immature"
"9731","Astrocyte"
"9732","Mural"
"9733","OD Immature"
"9734","OD Immature"
"9735","Mural"
"9736","OD Immature"
"9737","OD Immature"
"9738","OD Immature"
"9739","OD Immature"
"9740","Microglia"
"9741","OD Immature"
"9742","Endothelial"
"9743","Microglia"
"9744","OD Immature"
"9745","Endothelial"
"9746","OD Immature"
"9747","Endothelial"
"9748","OD Immature"
"9749","OD Immature"
"9750","OD Immature"
"9751","OD Immature"
"9752","OD Immature"
"9753","OD Immature"
"9754","OD Immature"
"9755","OD Immature"
"9756","OD Immature"
"9757","OD Immature"
"9758","OD Immature"
"9759","OD Immature"
"9760","OD Immature"
"9761","Microglia"
"9762","Endothelial"
"9763","OD Immature"
"9764","OD Immature"
"9765","OD Immature"
"9766","OD Immature"
"9767","Astrocyte"
"9768","Mural"
"9769","OD Immature"
"9770","Mural"
"9771","Mural"
"9772","OD Immature"
"9773","Astrocyte"
"9774","OD Immature"
"9775","OD Immature"
"9776","OD Immature"
"9777","Astrocyte"
"9778","Microglia"
"9779","Endothelial"
"9780","Mural"
"9781","Microglia"
"9782","OD Immature"
"9783","Astrocyte"
"9784","Mural"
"9785","Microglia"
"9786","OD Immature"
"9787","Microglia"
"9788","OD Immature"
"9789","OD Immature"
"9790","Astrocyte"
"9791","OD Immature"
"9792","OD Immature"
"9793","OD Immature"
"9794","Microglia"
"9795","OD Immature"
"9796","OD Immature"
"9797","Endothelial"
"9798","OD Immature"
"9799","OD Immature"
"9800","Microglia"
"9801","OD Immature"
"9802","Astrocyte"
"9803","OD Immature"
"9804","Endothelial"
"9805","OD Immature"
"9806","OD Immature"
"9807","OD Immature"
"9808","OD Immature"
"9809","OD Immature"
"9810","OD Immature"
"9811","Mural"
"9812","Astrocyte"
"9813","Astrocyte"
"9814","OD Immature"
"9815","Endothelial"
"9816","OD Immature"
"9817","Endothelial"
"9818","OD Immature"
"9819","OD Immature"
"9820","Ependymal"
"9821","OD Immature"
"9822","Astrocyte"
"9823","OD Immature"
"9824","Microglia"
"9825","OD Immature"
"9826","OD Immature"
"9827","OD Immature"
"9828","OD Immature"
"9829","Endothelial"
"9830","Mural"
"9831","Astrocyte"
"9832","Endothelial"
"9833","Mural"
"9834","OD Immature"
"9835","OD Immature"
"9836","OD Immature"
"9837","OD Immature"
"9838","OD Immature"
"9839","Astrocyte"
"9840","Mural"
"9841","Ependymal"
"9842","OD Immature"
"9843","OD Immature"
"9844","Mural"
"9845","OD Immature"
"9846","Astrocyte"
"9847","OD Immature"
"9848","OD Immature"
